price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,city
380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1959,1989,Shoreline
499000.0,2.0,1.0,1220,3000,1.0,0,0,3,1926,2003,Seattle
285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1946,0,Vashon
183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1973,0,Auburn
1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,1988,0,Seattle
429000.0,3.0,3.25,1410,1246,3.0,0,0,3,2005,0,Seattle
403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1926,1993,Seattle
375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1975,0,Lake Forest Park
1795000.0,5.0,3.25,5270,17232,2.0,0,1,3,1977,2003,Mercer Island
516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1919,1934,Seattle
385000.0,4.0,1.75,1720,8750,1.0,0,0,3,1971,0,Kirkland
515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1996,0,Kirkland
375000.0,4.0,2.5,2210,9427,2.0,0,0,3,1999,0,Burien
650000.0,4.0,2.25,2560,9731,2.0,0,0,4,1973,0,Kirkland
306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1981,2013,Renton
870000.0,4.0,2.5,3340,12248,2.0,0,1,3,1998,2006,Seattle
310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1965,1993,Shoreline
251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1975,0,Kent
366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1976,0,Bothell
429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1951,1994,Seattle
710000.0,3.0,3.5,2440,3427,2.0,0,0,3,2000,0,Bellevue
895000.0,5.0,2.5,2550,20875,1.0,0,0,4,1953,1983,Bellevue
149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1959,0,Des Moines
310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1990,2009,Seattle
555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1930,0,Seattle
750000.0,5.0,3.25,2750,7500,2.0,0,1,3,1937,1997,Kirkland
745000.0,4.0,3.25,3490,7024,2.0,0,0,3,2006,0,Sammamish
695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2001,0,Redmond
433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1959,1989,Seattle
307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1947,2012,Shoreline
655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1962,2003,Bellevue
392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1990,2009,Maple Valley
1180000.0,5.0,3.75,3630,6000,1.5,0,0,3,2004,2003,Kirkland
359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1952,0,Shoreline
360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1968,0,Woodinville
566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1954,2005,Seattle
700000.0,5.0,2.75,3100,9825,2.0,0,2,4,1950,1982,Seattle
415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2000,0,Renton
199500.0,3.0,1.0,920,9812,1.0,0,0,4,1962,0,Auburn
749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1926,2003,Seattle
680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1960,2001,Seattle
400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1978,0,Bothell
608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1983,0,Bothell
589900.0,4.0,4.5,3870,35889,2.0,0,0,3,2001,0,Issaquah
480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1975,0,Federal Way
1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2014,0,Seattle
915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2013,1923,Bellevue
695000.0,4.0,3.5,3510,9364,2.0,0,0,3,2001,0,Snoqualmie
899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2013,1923,Kirkland
499950.0,2.0,2.25,1060,1208,2.0,0,0,3,2005,0,Seattle
533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2013,1923,North Bend
303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2014,0,Auburn
525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2006,0,Renton
399950.0,2.0,1.0,710,1157,2.0,0,0,4,1943,0,Seattle
850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1910,0,Seattle
371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1964,0,Shoreline
522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1980,0,Redmond
588000.0,4.0,2.0,1680,5000,1.0,0,0,3,1950,2005,Seattle
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1952,0,North Bend
248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1959,0,SeaTac
280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1989,0,Federal Way
495000.0,6.0,5.0,3440,4500,2.0,0,0,3,2007,0,Renton
665000.0,6.0,3.0,4250,4400,2.5,0,0,4,1902,0,Seattle
290300.0,2.0,1.0,860,3874,1.0,0,0,4,1931,0,Renton
527000.0,2.0,1.75,1640,4080,1.0,0,0,3,1921,2000,Seattle
487028.0,2.0,1.5,1295,1093,2.0,0,0,3,2007,0,Seattle
325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1978,0,Snoqualmie
799000.0,3.0,1.5,2210,6300,1.5,0,0,5,1916,0,Seattle
7062500.0,5.0,4.5,10040,37325,2.0,1,2,3,1940,2001,Bellevue
354000.0,3.0,1.0,940,10368,1.0,0,0,3,1965,1993,Redmond
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1962,2003,Seattle
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,2004,2003,Sammamish
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1942,1999,Seattle
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1928,1970,Seattle
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,2004,2003,Seattle
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,1909,1989,Seattle
1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,1987,2000,Redmond
200000.0,2.0,1.0,700,4700,1.0,0,0,5,1953,0,Renton
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1999,0,Seattle
580379.0,4.0,2.75,2240,27820,1.5,0,0,4,1976,1992,Sammamish
875000.0,4.0,2.5,3470,32109,2.0,0,0,3,1995,0,Woodinville
515000.0,3.0,2.5,3370,19585,2.0,0,0,3,1951,1994,Shoreline
599000.0,4.0,2.5,2790,230868,2.0,0,0,3,1989,0,Woodinville
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,2005,0,Kent
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1968,0,Maple Valley
355000.0,1.0,1.75,750,20339,1.0,0,0,4,1946,1989,Renton
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1954,2005,Lake Forest Park
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,1988,2000,Bothell
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,1977,0,Bellevue
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,1922,0,Seattle
371000.0,3.0,1.0,890,7200,1.0,0,0,3,1951,1994,Seattle
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1986,0,Seattle
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,2004,2003,Seattle
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,1989,0,Renton
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1963,2008,Renton
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1979,2014,Seattle
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,1955,2005,Seattle
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1948,1985,Seattle
785000.0,3.0,3.5,4500,21870,2.0,0,0,3,2004,2003,Auburn
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,2006,0,Seattle
148000.0,1.0,1.0,620,8261,1.0,0,0,3,1939,1969,Seattle
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1927,2011,Seattle
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,2002,0,Seattle
240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1984,0,North Bend
330000.0,3.0,2.5,2210,7557,2.0,0,0,3,1989,0,Federal Way
735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1909,1988,Seattle
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1979,0,Sammamish
214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1977,0,Covington
657500.0,4.0,2.75,4140,24190,2.0,0,0,3,2002,0,Auburn
476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1908,0,Seattle
2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,1965,2003,Seattle
110000.0,2.0,1.0,800,15000,1.0,0,0,3,1927,2011,Seattle
292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2006,0,Auburn
317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1952,2008,Seattle
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,2001,0,Auburn
1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,1995,0,Bellevue
460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1929,0,Seattle
405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1948,1994,Seattle
333000.0,2.0,1.0,720,6686,1.0,0,0,3,1942,1999,Seattle
427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1901,0,Seattle
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,1997,0,Sammamish
465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1965,0,Shoreline
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,2001,0,Sammamish
619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1927,0,Seattle
762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1949,1970,Mercer Island
535000.0,5.0,2.25,2520,49222,2.0,0,0,4,1978,2000,Issaquah
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1925,0,Seattle
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1948,0,Seattle
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1910,0,Auburn
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,1994,0,Auburn
450000.0,4.0,2.5,2300,19250,1.0,0,0,4,1955,2009,North Bend
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,2010,0,Seattle
399950.0,2.0,1.0,710,1131,2.0,0,0,4,1943,0,Seattle
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2007,0,Snoqualmie
250000.0,2.0,1.5,982,846,2.0,0,0,3,2006,0,Seattle
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,2005,0,Issaquah
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2009,0,Renton
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,2014,0,Seattle
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2012,1912,Federal Way
1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1965,1993,Clyde Hill
784000.0,3.0,3.5,3950,111078,1.5,0,0,3,1989,0,Redmond
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,1984,0,Sammamish
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1966,0,Renton
1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,2006,0,Kirkland
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1976,0,Renton
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1957,2000,Shoreline
2250000.0,5.0,4.25,4860,9453,1.5,0,1,5,1905,0,Seattle
1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,1990,2009,Seattle
315000.0,2.0,1.0,970,5665,1.0,0,0,4,1908,0,Seattle
900000.0,4.0,2.25,2460,44431,1.0,0,0,4,1957,2001,Bellevue
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,2005,0,Redmond
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1952,0,Seattle
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2002,0,Enumclaw
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,2005,0,Sammamish
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2001,0,Auburn
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,1903,2005,Seattle
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,1984,0,Sammamish
510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1967,0,Kirkland
173000.0,2.0,1.0,820,10450,1.0,0,0,4,1965,0,Renton
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1968,1997,Auburn
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,1947,1988,Seattle
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,2007,0,Seattle
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,1950,0,Shoreline
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,1966,0,Kirkland
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1985,0,Kent
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,2005,0,Seattle
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1935,1974,Seattle
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1904,0,Seattle
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1966,1963,Des Moines
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1967,2011,Seattle
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1970,0,Federal Way
1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1948,1985,Seattle
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1909,2004,Seattle
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1988,2000,Auburn
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1910,0,Seattle
699000.0,4.0,2.5,3280,27441,2.0,0,0,3,1996,0,Redmond
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1979,0,Kirkland
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1911,1984,Seattle
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1948,0,Seattle
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1942,0,Seattle
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,2008,0,Seattle
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,1972,0,Mercer Island
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1929,0,Seattle
1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,1991,0,Sammamish
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1963,0,Renton
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,1961,2001,Mercer Island
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,1940,2001,Seattle
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,1989,0,Auburn
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,1986,0,Auburn
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,1996,0,Renton
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,1988,2000,Bothell
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1956,2001,Seattle
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1997,0,Seattle
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1977,0,Des Moines
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,1937,1994,Seattle
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2003,0,Seattle
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1955,2009,Normandy Park
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1926,1993,Seattle
280000.0,1.0,0.75,420,6720,1.0,0,0,3,1922,2008,Seattle
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,1989,0,Bellevue
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2003,0,Bellevue
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,2003,0,Maple Valley
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1990,2009,Auburn
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,2004,2003,Issaquah
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1919,1985,Seattle
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,1925,0,Seattle
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1947,1988,Kirkland
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1966,1963,Redmond
223000.0,2.0,1.0,910,9869,1.0,0,0,3,1957,2000,Renton
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1944,0,Seattle
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1937,0,Seattle
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1914,1945,Seattle
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1993,0,Kent
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1947,1988,Seattle
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1972,0,Kirkland
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1999,0,Seattle
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,2006,0,Redmond
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,2008,0,Seattle
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2007,0,Issaquah
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,2009,0,Issaquah
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1926,0,Seattle
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,1961,0,Kirkland
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,1997,0,Sammamish
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1978,2000,Des Moines
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1978,2000,Kent
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2014,0,Seattle
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,1905,2014,Seattle
230000.0,2.0,1.0,930,7550,1.0,0,0,3,1986,0,SeaTac
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,2002,0,North Bend
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1976,0,Lake Forest Park
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1947,1988,Shoreline
370000.0,2.0,1.0,900,4600,1.0,0,0,3,1951,1994,Seattle
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1952,0,Bellevue
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1974,0,Kirkland
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1905,2005,Seattle
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1939,1969,Seattle
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,1906,1990,Seattle
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,1980,0,SeaTac
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1926,2003,Seattle
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,1975,0,Woodinville
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1966,0,Kent
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1976,0,Federal Way
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1997,0,Kirkland
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,1978,2000,Woodinville
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1944,0,Seattle
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,1979,2014,Kent
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1987,0,Auburn
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1927,0,Seattle
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,2000,0,Renton
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1981,2013,Auburn
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,1974,0,Mercer Island
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2001,0,Renton
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1961,2001,Seattle
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,1999,0,Sammamish
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,1989,0,Redmond
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1978,2000,Sammamish
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,1983,0,Seattle
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,1989,0,Issaquah
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1985,0,Issaquah
215000.0,2.0,1.0,710,7200,1.0,0,0,3,1943,2002,Seattle
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1971,0,Sammamish
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,2000,0,Maple Valley
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,1990,2009,Vashon
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1973,0,Mercer Island
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,1993,0,Seattle
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1919,1934,Burien
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,1997,0,Kent
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1958,0,Seattle
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1981,2013,Sammamish
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,1993,0,Renton
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1958,2004,Burien
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,1954,1979,Seattle
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1950,2005,Renton
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1968,0,Bellevue
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,1992,0,Redmond
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1921,0,Seattle
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1958,0,Auburn
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,1982,0,Shoreline
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,2005,0,Seattle
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,1989,0,Woodinville
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2000,0,Seattle
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1925,1968,Seattle
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1900,0,Seattle
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1906,2014,Seattle
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1926,2003,Seattle
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1900,1988,Seattle
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1962,0,Renton
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1948,1994,Seattle
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1920,1979,Tukwila
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,2003,0,Maple Valley
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,2012,1912,Covington
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2007,0,Issaquah
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,2006,0,Seattle
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,2005,0,Issaquah
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2006,0,Renton
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,2009,0,Kenmore
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1972,2002,Kirkland
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,2005,0,Seattle
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,1985,0,Woodinville
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1968,0,Issaquah
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1923,0,Seattle
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1950,2005,Seattle
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2010,0,Issaquah
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2008,0,Kenmore
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,2002,0,Tukwila
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1953,0,Bellevue
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,1940,2001,Seattle
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,1990,2009,Issaquah
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1957,2001,Bellevue
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1957,2001,Bellevue
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,1960,0,Newcastle
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,1949,1985,Seattle
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1977,2004,Bothell
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2002,0,Kenmore
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1987,2000,Renton
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,1926,1993,Seattle
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1957,2001,Auburn
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1939,1989,Seattle
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,1951,1994,Seattle
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1919,2001,Seattle
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1969,2010,Renton
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1960,2012,Burien
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1960,2012,Seattle
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,1999,0,Renton
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,2005,0,Issaquah
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,1918,0,Seattle
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,1988,2000,Issaquah
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,2014,0,Issaquah
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,2007,0,Seattle
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1967,0,Renton
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,1984,0,Seattle
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1923,0,Seattle
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,2007,0,Bellevue
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,2004,2003,Ravensdale
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1979,2014,North Bend
235000.0,2.0,1.5,880,1805,2.0,0,0,3,1999,0,Seattle
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1907,1983,Seattle
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1956,0,Bellevue
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1908,1988,Seattle
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1953,0,Kirkland
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,1987,2000,Sammamish
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2010,0,Redmond
332000.0,1.0,1.0,960,2640,1.0,0,0,3,1908,1988,Seattle
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,2003,0,Kirkland
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,1947,0,Mercer Island
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1976,0,Vashon
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1973,0,Bellevue
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,1958,0,Seattle
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1957,2001,Seattle
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1975,0,Kirkland
